iter	Passed	Remaining
1493	431688	1590949
1494	432161	1591338
1495	432527	1591329
1496	432845	1591146
1497	433204	1591114
1498	433624	1591306
1499	433933	1591087
1500	434279	1591007
1501	434765	1591437
1502	435091	1591283
1503	435302	1590707
1504	435506	1590106
1505	435911	1590236
1506	436135	1589710
1507	436360	1589185
1508	436557	1588561
1509	436755	1587937
1510	437072	1587749
1511	437273	1587141
1512	437492	1586598
1513	437688	1585969
1514	437883	1585339
1515	438190	1585117
1516	438423	1584624
1517	438635	1584058
1518	438829	1583427
1519	439020	1582785
1520	439337	1582595
1521	439582	1582151
1522	439784	1581549
1523	439978	1580921
1524	440185	1580338
1525	440456	1579984
1526	440713	1579583
1527	440924	1579016
1528	441116	1578384
1529	441308	1577751
1530	441666	1577709
1531	441912	1577269
1532	442099	1576620
1533	442281	1575952
1534	442489	1575376
1535	442803	1575182
1536	443016	1574626
1537	443202	1573972
1538	443392	1573339
1539	443599	1572762
1540	443877	1572437
1541	444093	1571895
1542	444303	1571332
1543	444490	1570685
1544	444708	1570152
1545	445039	1570016
1546	445414	1570035
1547	445783	1570032
1548	446132	1569959
1549	446634	1570425
1550	447004	1570422
1551	447350	1570337
1552	447789	1570578
1553	448174	1570630
1554	448518	1570534
1555	448814	1570275
1556	449289	1570638
1557	449688	1570736
1558	449935	1570299
1559	450189	1569892
1560	450485	1569628
1561	450670	1568979
1562	450869	1568379
1563	451090	1567858
1564	451346	1567454
1565	451615	1567098
1566	451816	1566507
1567	452011	1565896
1568	452218	1565327
1569	452470	1564912
1570	452763	1564642
1571	452952	1564009
1572	453165	1563463
1573	453377	1562914
1574	453779	1563017
1575	454095	1562826
1576	454381	1562529
1577	454612	1562047
1578	454981	1562036
1579	455438	1562328
1580	455764	1562169
1581	456147	1562203
1582	456545	1562290
1583	456858	1562085
1584	457159	1561840
1585	457375	1561304
1586	457715	1561194
1587	457910	1560585
1588	458106	1559984
1589	458334	1559491
1590	458592	1559099
1591	458859	1558739
1592	459052	1558126
1593	459258	1557561
1594	459448	1556939
1595	459683	1556472
1596	460078	1556544
1597	460409	1556402
1598	460749	1556290
1599	461279	1556816
1600	461648	1556801
1601	461941	1556529
1602	462420	1556884
1603	462953	1557415
1604	463308	1557350
1605	463691	1557378
1606	464149	1557657
1607	464484	1557524
1608	464689	1556956
1609	464882	1556345
1610	465151	1555990
1611	465416	1555624
1612	465621	1555055
1613	465818	1554459
1614	466033	1553924
1615	466292	1553540
1616	466568	1553210
1617	466795	1552715
1618	467004	1552164
1619	467207	1551591
1620	467473	1551229
1621	467747	1550891
1622	467946	1550307
1623	468156	1549760
1624	468355	1549174
1625	468661	1548945
1626	468897	1548485
1627	469099	1547914
1628	469286	1547290
1629	469474	1546672
1630	469771	1546416
1631	470000	1545931
1632	470201	1545357
1633	470403	1544787
1634	470615	1544251
1635	470914	1544000
1636	471162	1543583
1637	471369	1543031
1638	471565	1542443
1639	471794	1541961
1640	472100	1541734
1641	472394	1541467
1642	472594	1540892
1643	472805	1540356
1644	472989	1539730
1645	473201	1539197
1646	473528	1539040
1647	473733	1538484
1648	473945	1537950
1649	474139	1537360
1650	474321	1536733
1651	474730	1536838
1652	475096	1536806
1653	475437	1536693
1654	475880	1536907
1655	476334	1537156
1656	476677	1537047
1657	477131	1537295
1658	477510	1537300
1659	477824	1537097
1660	478196	1537082
1661	478684	1537434
1662	479039	1537362
1663	479296	1536975
1664	479525	1536497
1665	480002	1536816
1666	480221	1536306
1667	480402	1535676
1668	480593	1535077
1669	480806	1534550
1670	481110	1534313
1671	481306	1533732
1672	481507	1533168
1673	481701	1532580
1674	481984	1532278
1675	482696	1533340
1676	482941	1532913
1677	483129	1532308
1678	483457	1532149
1679	483698	1531713
1680	483895	1531136
1681	484089	1530553
1682	484291	1529991
1683	484532	1529558
1684	484800	1529205
1685	485004	1528657
1686	485202	1528084
1687	485414	1527559
1688	485649	1527107
1689	485945	1526845
1690	486134	1526250
1691	486364	1525782
1692	486560	1525206
1693	486822	1524840
1694	487260	1525025
1695	487489	1524553
1696	487694	1524008
1697	487887	1523427
1698	488157	1523087
1699	488460	1522846
1700	488649	1522253
1701	488865	1521743
1702	489051	1521143
1703	489499	1521356
1704	489924	1521494
1705	490180	1521110
1706	490570	1521141
1707	491065	1521498
1708	491421	1521422
1709	491757	1521285
1710	492247	1521621
1711	492673	1521762
1712	493071	1521815
1713	493525	1522038
1714	493990	1522297
1715	494368	1522285
1716	494790	1522410
1717	495347	1522949
1718	495681	1522799
1719	496146	1523053
1720	496674	1523501
1721	497001	1523329
1722	497334	1523177
1723	497830	1523523
1724	498164	1523373
1725	498473	1523144
1726	498675	1522592
1727	499026	1522493
1728	499209	1521881
1729	499402	1521301
1730	499615	1520780
1731	499841	1520302
1732	500219	1520285
1733	500444	1519805
1734	500679	1519352
1735	500875	1518782
1736	501160	1518485
1737	501429	1518137
1738	501618	1517546
1739	501822	1517005
1740	502029	1516470
1741	502444	1516564
1742	502715	1516222
1743	502914	1515663
1744	503109	1515094
1745	503320	1514574
1746	503571	1514172
1747	503846	1513846
1748	504038	1513267
1749	504246	1512740
1750	504431	1512140
1751	504787	1512058
1752	505215	1512189
1753	505542	1512016
1754	505903	1511946
1755	506389	1512247
1756	506751	1512179
1757	507136	1512179
1758	507641	1512536
1759	507985	1512412
1760	508335	1512304
1761	508756	1512408
1762	509197	1512572
1763	509411	1512063
1764	509610	1511507
1765	509805	1510941
1766	510024	1510446
1767	510323	1510189
1768	510547	1509707
1769	510733	1509116
1770	510936	1508576
1771	511146	1508054
1772	511607	1508275
1773	511804	1507718
1774	512001	1507159
1775	512208	1506632
1776	512420	1506116
1777	512779	1506036
1778	512983	1505501
1779	513192	1504980
1780	513387	1504418
1781	513630	1503998
1782	513916	1503702
1783	514116	1503156
1784	514332	1502656
1785	514523	1502086
1786	514813	1501804
1787	515082	1501458
1788	515278	1500902
1789	515473	1500343
1790	515687	1499840
1791	515933	1499432
1792	516224	1499153
1793	516425	1498613
1794	516651	1498144
1795	516853	1497609
1796	517111	1497233
1797	517391	1496925
1798	517583	1496359
1799	517796	1495857
1800	517992	1495304
1801	518210	1494815
1802	518714	1495151
1803	518924	1494639
1804	519141	1494148
1805	519461	1493953
1806	519965	1494288
1807	520293	1494116
1808	520648	1494021
1809	521080	1494148
1810	521517	1494286
1811	521838	1494093
1812	522111	1493764
1813	522568	1493957
1814	522941	1493913
1815	523275	1493756
1816	523712	1493892
1817	524065	1493788
1818	524265	1493248
1819	524455	1492680
1820	524664	1492167
1821	524911	1491761
1822	525186	1491436
1823	525372	1490860
1824	525594	1490384
1825	525787	1489828
1826	526038	1489434
1827	526342	1489191
1828	526526	1488611
1829	526725	1488072
1830	526935	1487562
1831	527144	1487053
1832	527580	1487184
1833	527786	1486666
1834	527985	1486128
1835	528187	1485600
1836	528382	1485050
1837	528737	1484951
1838	528950	1484456
1839	529167	1483969
1840	529366	1483432
1841	529560	1482885
1842	529885	1482702
1843	530079	1482153
1844	530298	1481673
1845	530488	1481114
1846	530677	1480553
1847	531011	1480394
1848	531234	1479929
1849	531423	1479368
1850	531630	1478856
1851	531827	1478320
1852	532170	1478188
1853	532386	1477703
1854	532570	1477128
1855	532787	1476647
1856	532982	1476104
1857	533353	1476051
1858	533543	1475494
1859	533765	1475030
1860	534018	1474649
1861	534518	1474950
1862	534919	1474977
1863	535260	1474839
1864	535627	1474771
1865	536143	1475114
1866	536530	1475099
1867	536864	1474939
1868	537300	1475060
1869	537751	1475221
1870	538085	1475061
1871	538408	1474870
1872	538828	1474946
1873	539165	1474792
1874	539363	1474260
1875	539561	1473727
1876	539754	1473182
1877	540095	1473039
1878	540308	1472549
1879	540505	1472014
1880	540714	1471514
1881	540925	1471018
1882	541260	1470861
1883	541461	1470337
1884	541671	1469840
1885	541893	1469375
1886	542110	1468899
1887	542451	1468755
1888	542656	1468246
1889	542879	1467785
1890	543083	1467274
1891	543292	1466774
1892	543599	1466540
1893	543807	1466041
1894	544012	1465532
1895	544208	1465001
1896	544415	1464497
1897	544903	1464751
1898	545124	1464286
1899	545334	1463793
1900	545529	1463259
1901	545762	1462827
1902	546073	1462605
1903	546267	1462069
1904	546456	1461520
1905	546676	1461054
1906	546912	1460631
1907	547223	1460409
1908	547410	1459857
1909	547628	1459385
1910	547845	1458914
1911	548046	1458400
1912	548363	1458193
1913	548587	1457740
1914	548903	1457530
1915	549277	1457476
1916	549803	1457824
1917	550159	1457721
1918	550531	1457659
1919	551061	1458017
1920	551434	1457957
1921	551750	1457747
1922	552144	1457740
1923	552667	1458077
1924	552989	1457880
1925	553320	1457710
1926	553677	1457604
1927	553879	1457093
1928	554089	1456602
1929	554289	1456086
1930	554502	1455603
1931	554967	1455785
1932	555188	1455323
1933	555374	1454771
1934	555562	1454225
1935	555754	1453688
1936	556063	1453458
1937	556297	1453032
1938	556487	1452492
1939	556703	1452021
1940	556899	1451495
1941	557295	1451493
1942	557488	1450961
1943	557700	1450481
1944	557926	1450034
1945	558171	1449639
1946	558520	1449515
1947	558750	1449080
1948	558953	1448576
1949	559155	1448068
1950	559398	1447668
1951	559696	1447410
1952	559915	1446950
1953	560118	1446447
1954	560341	1445995
1955	560681	1445846
1956	561030	1445721
1957	561257	1445279
1958	561445	1444739
1959	561638	1444212
1960	561887	1443829
1961	562195	1443598
1962	562396	1443093
1963	562611	1442624
1964	562812	1442116
1965	563093	1441817
1966	563452	1441717
1967	563791	1441564
1968	564149	1441459
1969	564731	1441928
1970	565148	1441975
1971	565491	1441830
1972	565936	1441947
1973	566346	1441975
1974	566679	1441803
1975	567005	1441618
1976	567596	1442103
1977	567951	1441987
1978	568164	1441511
1979	568360	1440994
1980	568569	1440511
1981	568923	1440392
1982	569134	1439913
1983	569348	1439441
1984	569551	1438941
1985	569805	1438571
1986	570118	1438350
1987	570303	1437808
1988	570488	1437263
1989	570707	1436805
1990	570906	1436298
1991	571232	1436110
1992	571433	1435609
1993	571661	1435174
1994	571850	1434642
1995	572064	1434172
1996	572405	1434024
1997	572612	1433537
1998	572806	1433018
1999	573000	1432501
2000	573211	1432025
2001	573543	1431852
2002	573767	1431411
2003	573981	1430944
2004	574188	1430460
2005	574430	1430063
2006	574751	1429861
2007	574973	1429415
2008	575173	1428915
2009	575391	1428460
2010	575734	1428314
2011	576067	1428144
2012	576262	1427631
2013	576461	1427128
2014	576670	1426651
2015	576956	1426363
2016	577250	1426098
2017	577458	1425618
2018	577661	1425127
2019	577882	1424680
2020	578328	1424787
2021	578638	1424561
2022	578979	1424409
2023	579334	1424292
2024	579809	1424471
2025	580197	1424434
2026	580569	1424358
2027	581024	1424483
2028	581434	1424499
2029	581771	1424337
2030	582137	1424243
2031	582793	1424860
2032	583103	1424630
2033	583287	1424094
2034	583508	1423645
2035	583711	1423155
2036	584083	1423077
2037	584289	1422592
2038	584481	1422076
2039	584682	1421580
2040	584878	1421075
2041	585241	1420973
2042	585450	1420497
2043	585652	1420006
2044	585859	1419526
2045	586066	1419048
2046	586421	1418928
2047	586617	1418423
2048	586838	1417977
2049	587053	1417519
2050	587330	1417209
2051	587644	1416989
2052	587850	1416509
2053	588598	1417336
2054	589093	1417551
2055	589347	1417186
2056	589547	1416691
2057	589762	1416232
2058	590001	1415831
2059	590318	1415617
2060	590527	1415145
2061	590718	1414631
2062	590932	1414170
2063	591192	1413820
2064	591499	1413584
2065	591694	1413078
2066	591901	1412603
2067	592113	1412140
2068	592349	1411733
2069	592710	1411623
2070	593031	1411421
2071	593356	1411225
2072	593909	1411574
2073	594285	1411499
2074	594681	1411471
2075	595102	1411505
2076	595738	1412046
2077	596094	1411922
2078	596416	1411720
2079	596823	1411716
2080	597254	1411770
2081	597468	1411311
2082	597679	1410843
2083	597896	1410394
2084	598196	1410136
2085	598438	1409743
2086	598662	1409309
2087	598877	1408853
2088	599077	1408361
2089	599378	1408108
2090	599640	1407763
2091	599872	1407349
2092	600070	1406854
2093	600270	1406363
2094	600591	1406158
2095	600883	1405883
2096	601086	1405401
2097	601274	1404884
2098	601458	1404358
2099	601778	1404149
2100	602024	1403769
2101	602219	1403268
2102	602414	1402768
2103	602600	1402249
2104	602929	1402062
2105	603236	1401823
2106	603466	1401406
2107	603663	1400911
2108	603849	1400392
2109	604058	1399926
2110	604423	1399824
2111	604636	1399366
2112	604829	1398864
2113	605058	1398446
2114	605262	1397969
2115	605610	1397827
2116	605792	1397300
2117	606005	1396846
2118	606198	1396345
2119	606413	1395895
2120	606775	1395783
2121	606975	1395299
2122	607197	1394867
2123	607516	1394656
2124	608037	1394908
2125	608423	1394852
2126	608777	1394721
2127	609269	1394906
2128	609739	1395039
2129	610080	1394878
2130	610400	1394668
2131	610842	1394738
2132	611281	1394799
2133	611574	1394527
2134	611880	1394283
2135	612303	1394309
2136	612560	1393955
2137	612755	1393458
2138	612967	1393002
2139	613177	1392543
2140	613497	1392332
2141	613726	1391914
2142	613944	1391474
2143	614137	1390974
2144	614344	1390510
2145	614598	1390149
2146	614911	1389923
2147	615111	1389440
2148	615315	1388969
2149	615518	1388494
2150	615874	1388366
2151	616234	1388245
2152	616444	1387787
2153	616671	1387367
2154	616878	1386902
2155	617122	1386521
2156	617535	1386521
2157	617747	1386068
2158	617950	1385595
2159	618147	1385108
2160	618527	1385032
2161	618741	1384584
2162	618956	1384139
2163	619140	1383625
2164	619357	1383184
2165	619726	1383084
2166	619917	1382585
2167	620115	1382102
2168	620320	1381634
2169	620529	1381177
2170	620882	1381041
2171	621089	1380581
2172	621288	1380101
2173	621482	1379610
2174	621729	1379239
2175	622287	1379557
2176	622661	1379465
2177	623019	1379339
2178	623602	1379708
2179	623989	1379645
2180	624332	1379484
2181	624716	1379415
2182	625195	1379553
2183	625523	1379359
2184	625862	1379189
2185	626329	1379299
2186	626701	1379201
2187	626929	1378787
2188	627125	1378301
2189	627363	1377907
2190	627760	1377864
2191	627964	1377395
2192	628160	1376912
2193	628360	1376435
2194	628685	1376234
2195	629035	1376086
2196	629236	1375614
2197	629449	1375167
2198	629635	1374660
2199	629833	1374182
2200	630199	1374069
2201	630391	1373576
2202	630589	1373099
2203	630774	1372593
2204	630959	1372085
2205	631321	1371964
2206	631514	1371476
2207	631702	1370978
2208	631909	1370520
2209	632140	1370114
2210	632507	1370002
2211	632705	1369527
2212	632892	1369025
2213	633118	1368612
2214	633338	1368182
2215	633657	1367969
2216	633847	1367474
2217	634060	1367031
2218	634259	1366558
2219	634480	1366134
2220	634966	1366279
2221	635173	1365823
2222	635364	1365333
2223	635574	1364883
2224	635776	1364420
2225	636130	1364279
2226	636330	1363809
2227	636526	1363332
2228	636750	1362914
2229	637080	1362722
2230	637546	1362823
2231	637861	1362599
2232	638196	1362419
2233	638627	1362443
2234	639017	1362380
2235	639387	1362272
2236	639762	1362177
2237	640356	1362545
2238	640772	1362535
2239	641112	1362365
2240	641443	1362172
2241	641808	1362054
2242	642071	1361717
2243	642260	1361225
2244	642476	1360791
2245	642673	1360315
2246	643042	1360204
2247	643231	1359713
2248	643421	1359224
2249	643626	1358767
2250	643830	1358308
2251	644179	1358155
2252	644378	1357684
2253	644584	1357231
2254	644784	1356764
2255	644979	1356287
2256	645343	1356165
2257	645546	1355704
2258	645746	1355238
2259	645932	1354743
2260	646125	1354263
2261	646614	1354402
2262	646828	1353966
2263	647026	1353497
2264	647243	1353067
2265	647452	1352621
2266	647785	1352434
2267	648015	1352031
2268	648210	1351557
2269	648411	1351094
2270	648609	1350627
2271	648876	1350303
2272	649182	1350059
2273	649374	1349579
2274	649561	1349088
2275	649763	1348630
2276	649973	1348187
2277	650307	1348002
2278	650490	1347506
2279	650704	1347073
2280	650896	1346594
2281	651094	1346128
2282	651447	1345983
2283	651753	1345739
2284	652119	1345619
2285	652663	1345869
2286	653190	1346081
2287	653629	1346110
2288	653993	1345985
2289	654518	1346192
2290	654952	1346211
2291	655314	1346081
2292	655710	1346022
2293	656154	1346060
2294	656357	1345603
2295	656560	1345148
2296	656754	1344675
2297	656945	1344194
2298	657305	1344060
2299	657528	1343645
2300	657726	1343179
2301	657934	1342735
2302	658143	1342291
2303	658605	1342366
2304	658863	1342023
2305	659056	1341547
2306	659251	1341077
2307	659463	1340641
2308	659764	1340388
2309	660018	1340037
2310	660229	1339599
2311	660422	1339126
2312	660632	1338686
2313	660945	1338456
2314	661226	1338162
2315	661420	1337691
2316	661618	1337229
2317	661803	1336739
2318	662081	1336440
2319	662392	1336205
2320	662580	1335723
2321	662782	1335268
2322	662989	1334826
2323	663227	1334445
2324	663549	1334233
2325	663752	1333782
2326	663942	1333307
2327	664136	1332836
2328	664352	1332412
2329	664836	1332526
2330	665083	1332164
2331	665286	1331714
2332	665484	1331253
2333	665710	1330850
2334	666137	1330847
2335	666448	1330614
2336	666796	1330454
2337	667328	1330660
2338	667768	1330682
2339	668087	1330464
2340	668509	1330450
2341	668951	1330476
2342	669283	1330282
2343	669617	1330093
2344	670072	1330144
2345	670670	1330476
2346	670875	1330030
2347	671076	1329577
2348	671268	1329106
2349	671603	1328916
2350	671866	1328586
2351	672066	1328131
2352	672264	1327671
2353	672473	1327235
2354	672809	1327049
2355	673046	1326666
2356	673235	1326191
2357	673444	1325754
2358	673630	1325273
2359	673987	1325128
2360	674213	1324725
2361	674414	1324273
2362	674605	1323802
2363	674799	1323337
2364	675112	1323106
2365	675381	1322788
2366	675587	1322346
2367	675790	1321900
2368	675987	1321441
2369	676328	1321265
2370	676690	1321130
2371	676897	1320691
2372	677100	1320245
2373	677304	1319802
2374	677521	1319384
2375	677909	1319299
2376	678167	1318960
2377	678365	1318504
2378	678555	1318034
2379	678790	1317652
2380	679124	1317460
2381	679319	1317000
2382	679522	1316556
2383	679731	1316124
2384	679991	1315790
2385	680309	1315568
2386	680521	1315142
2387	680811	1314866
2388	681113	1314614
2389	681646	1314807
2390	682063	1314775
2391	682407	1314604
2392	682913	1314743
2393	683463	1314967
2394	683800	1314782
2395	684098	1314520
2396	684574	1314599
2397	684992	1314568
2398	685377	1314472
2399	685735	1314326
2400	686212	1314406
2401	686420	1313971
2402	686614	1313510
2403	686806	1313046
2404	687037	1312655
2405	687389	1312497
2406	687584	1312038
2407	687770	1311561
2408	687975	1311122
2409	688187	1310698
2410	688734	1310910
2411	688985	1310557
2412	689177	1310093
2413	689384	1309659
2414	689654	1309343
2415	689954	1309085
2416	690164	1308656
2417	690359	1308200
2418	690546	1307728
2419	690780	1307344
2420	691115	1307152
2421	691322	1306719
2422	691542	1306311
2423	691753	1305884
2424	691984	1305496
2425	692319	1305305
2426	692531	1304880
2427	692725	1304424
2428	692926	1303979
2429	693151	1303580
2430	693652	1303702
2431	693842	1303237
2432	694027	1302763
2433	694220	1302304
2434	694421	1301862
2435	694779	1301713
2436	694964	1301241
2437	695163	1300794
2438	695458	1300526
2439	695848	1300438
2440	696258	1300385
2441	696590	1300188
2442	696947	1300036
2443	697467	1300189
2444	697828	1300043
2445	698185	1299891
2446	698598	1299843
2447	699117	1299992
2448	699486	1299862
2449	699810	1299647
2450	700296	1299734
2451	700635	1299547
2452	700856	1299141
2453	701042	1298671
2454	701260	1298260
2455	701458	1297812
2456	701845	1297714
2457	702046	1297272
2458	702236	1296810
2459	702436	1296367
2460	702637	1295924
2461	703001	1295784
2462	703220	1295376
2463	703406	1294907
2464	703586	1294428
2465	703780	1293973
2466	704131	1293810
2467	704378	1293452
2468	704572	1293000
2469	704762	1292540
2470	704972	1292116
2471	705220	1291763
2472	705631	1291707
2473	705814	1291235
2474	706015	1290795
2475	706220	1290363
2476	706412	1289909
2477	706791	1289794
2478	707004	1289378
2479	707194	1288919
2480	707384	1288459
2481	707579	1288011
2482	707967	1287913
2483	708199	1287531
2484	708390	1287076
2485	708589	1286634
2486	708772	1286163
2487	709145	1286037
2488	709342	1285594
2489	709605	1285270
2490	709879	1284963
2491	710228	1284795
2492	710741	1284922
2493	711069	1284714
2494	711361	1284442
2495	711937	1284681
2496	712392	1284703
2497	712769	1284583
2498	713121	1284418
2499	713647	1284565
2500	714091	1284565
2501	714410	1284340
2502	714829	1284293
2503	715191	1284146
2504	715407	1283735
2505	715626	1283330
2506	715842	1282919
2507	716078	1282544
2508	716433	1282384
2509	716639	1281956
2510	716825	1281493
2511	717040	1281082
2512	717420	1280965
2513	717753	1280765
2514	717949	1280319
2515	718162	1279904
2516	718357	1279458
2517	718617	1279128
2518	719112	1279214
2519	719334	1278816
2520	719586	1278472
2521	719825	1278104
2522	720174	1277932
2523	720371	1277489
2524	720573	1277055
2525	720775	1276622
2526	721034	1276291
2527	721363	1276082
2528	721560	1275640
2529	721751	1275189
2530	721956	1274762
2531	722141	1274300
2532	722650	1274408
2533	722875	1274018
2534	723068	1273570
2535	723266	1273131
2536	723475	1272713
2537	723859	1272601
2538	724079	1272201
2539	724274	1271756
2540	724478	1271330
2541	724747	1271016
2542	725216	1271053
2543	725551	1270856
2544	725910	1270699
2545	726485	1270920
2546	726853	1270780
2547	727175	1270559
2548	727554	1270437
2549	728200	1270781
2550	728570	1270643
2551	728925	1270478
2552	729392	1270508
2553	729801	1270438
2554	730016	1270028
2555	730212	1269587
2556	730427	1269177
2557	730756	1268967
2558	731087	1268761
2559	731280	1268315
2560	731468	1267860
2561	731664	1267419
2562	732047	1267301
2563	732294	1266948
2564	732477	1266486
2565	732679	1266056
2566	732909	1265674
2567	733327	1265617
2568	733527	1265184
2569	733717	1264734
2570	733908	1264287
2571	734286	1264160
2572	734625	1263966
2573	734851	1263578
2574	735052	1263148
2575	735251	1262713
2576	735442	1262266
2577	735808	1262119
2578	736022	1261711
2579	736231	1261295
2580	736429	1260860
2581	736640	1260448
2582	737028	1260338
2583	737263	1259967
2584	737457	1259525
2585	737670	1259117
2586	737879	1258702
2587	738278	1258610
2588	738476	1258177
2589	738673	1257740
2590	738864	1257296
2591	739223	1257135
2592	739603	1257012
2593	739905	1256754
2594	740221	1256521
2595	740715	1256591
2596	741115	1256499
2597	741500	1256383
2598	741890	1256275
2599	742463	1256476
2600	742802	1256281
2601	743134	1256074
2602	743528	1255972
2603	743999	1255998
2604	744328	1255785
2605	744559	1255407
2606	744765	1254988
2607	745251	1255039
2608	745451	1254610
2609	745673	1254217
2610	745887	1253810
2611	746122	1253439
2612	746435	1253200
2613	746708	1252894
2614	746915	1252475
2615	747113	1252043
2616	747387	1251738
2617	747707	1251510
2618	747902	1251072
2619	748111	1250659
2620	748300	1250213
2621	748493	1249772
2622	748870	1249639
2623	749068	1249209
2624	749273	1248789
2625	749491	1248391
2626	749878	1248275
2627	750295	1248209
2628	750515	1247813
2629	750728	1247407
2630	750924	1246973
2631	751186	1246650
2632	751492	1246399
2633	751722	1246021
2634	751915	1245582
2635	752124	1245170
2636	752375	1244828
2637	752674	1244566
2638	752876	1244143
2639	753069	1243705
2640	753274	1243287
2641	753500	1242905
2642	753848	1242724
2643	754044	1242291
2644	754246	1241869
2645	754512	1241552
2646	755215	1241954
2647	755634	1241888
2648	755990	1241719
2649	756422	1241675
2650	756912	1241725
2651	757244	1241515
2652	757548	1241260
2653	758001	1241248
2654	758460	1241246
2655	758828	1241095
2656	759188	1240931
2657	759545	1240762
2658	759757	1240356
2659	759954	1239926
2660	760155	1239501
2661	760341	1239053
2662	760824	1239089
2663	761256	1239042
2664	761500	1238689
2665	761698	1238259
2666	761912	1237857
2667	762201	1237578
2668	762523	1237351
2669	762732	1236940
2670	762955	1236552
2671	763163	1236141
2672	763534	1235993
2673	763818	1235706
2674	764014	1235276
2675	764219	1234860
2676	764443	1234474
2677	764930	1234514
2678	765159	1234137
2679	765400	1233779
2680	765598	1233352
2681	765851	1233015
2682	766198	1232828
2683	766425	1232448
2684	766623	1232023
2685	766839	1231625
2686	767103	1231305
2687	767482	1231170
2688	767704	1230782
2689	767904	1230360
2690	768115	1229956
2691	768362	1229608
2692	768747	1229482
2693	768936	1229042
2694	769169	1228673
2695	769457	1228392
2696	770141	1228743
2697	770621	1228767
2698	770940	1228534
2699	771252	1228291
2700	771797	1228418
2701	772163	1228259
2702	772496	1228049
2703	772834	1227846
2704	773348	1227923
2705	773699	1227740
2706	773963	1227419
2707	774169	1227006
2708	774421	1226667
2709	774768	1226478
2710	774978	1226072
2711	775185	1225662
2712	775400	1225264
2713	775655	1224929
2714	776122	1224930
2715	776398	1224629
2716	776589	1224193
2717	776784	1223764
2718	777022	1223403
2719	777367	1223211
2720	777561	1222780
2721	777777	1222384
2722	777975	1221962
2723	778181	1221550
2724	778585	1221450
2725	778774	1221012
2726	778974	1220593
2727	779170	1220166
2728	779380	1219762
2729	779805	1219695
2730	780022	1219302
2731	780212	1218867
2732	780431	1218478
2733	780685	1218144
2734	781177	1218180
2735	781506	1217962
2736	781801	1217690
2737	782304	1217744
2738	782746	1217700
2739	783121	1217553
2740	783441	1217320
2741	783986	1217438
2742	784398	1217347
2743	784846	1217313
2744	785326	1217327
2745	785810	1217347
2746	786190	1217207
2747	786601	1217114
2748	787405	1217627
2749	787792	1217497
2750	788161	1217338
2751	788615	1217309
2752	789063	1217272
2753	789402	1217067
2754	789720	1216829
2755	790212	1216858
2756	790634	1216779
2757	790822	1216341
2758	791029	1215932
2759	791252	1215547
2760	791637	1215411
2761	791880	1215057
2762	792078	1214634
2763	792278	1214215
2764	792481	1213800
2765	792983	1213844
2766	793205	1213458
2767	793404	1213037
2768	793602	1212616
2769	793820	1212223
2770	794211	1212097
2771	794460	1211752
2772	794651	1211319
2773	794864	1210921
2774	795115	1210581
2775	795490	1210429
2776	795681	1209997
2777	795888	1209590
2778	796101	1209191
2779	796363	1208868
2780	796712	1208676
2781	796919	1208270
2782	797116	1207847
2783	797314	1207427
2784	797727	1207332
2785	798091	1207163
2786	798297	1206755
2787	798500	1206342
2788	798709	1205939
2789	798934	1205561
2790	799313	1205413
2791	799529	1205021
2792	799718	1204587
2793	799943	1204209
2794	800183	1203853
2795	800527	1203654
2796	800824	1203384
2797	801126	1203121
2798	801618	1203143
2799	802130	1203195
2800	802496	1203028
2801	802896	1202911
2802	803681	1203371
2803	804047	1203203
2804	804391	1203002
2805	804776	1202861
2806	805226	1202819
2807	805552	1202591
2808	805781	1202218
2809	805976	1201794
2810	806197	1201408
2811	806597	1201291
2812	806813	1200898
2813	807003	1200467
2814	807222	1200080
2815	807412	1199649
2816	807800	1199513
2817	807997	1199093
2818	808191	1198669
2819	808409	1198280
2820	808614	1197873
2821	809133	1197930
2822	809337	1197521
2823	809530	1197095
2824	809727	1196677
2825	809925	1196259
2826	810324	1196138
2827	810533	1195738
2828	810729	1195317
2829	810923	1194893
2830	811143	1194509
2831	811538	1194382
2832	811763	1194006
2833	811964	1193593
2834	812149	1193158
2835	812338	1192727
2836	812743	1192615
2837	813013	1192304
2838	813203	1191876
2839	813401	1191461
2840	813649	1191118
2841	814166	1191170
2842	814359	1190746
2843	814571	1190351
2844	814761	1189924
2845	815033	1189616
2846	815554	1189672
2847	815943	1189536
2848	816310	1189366
2849	816867	1189474
2850	817234	1189304
2851	817530	1189030
2852	817888	1188848
2853	818499	1189033
2854	818907	1188921
2855	819259	1188729
2856	819660	1188608
2857	820223	1188721
2858	820462	1188365
2859	820648	1187931
2860	820873	1187555
2861	821120	1187210
2862	821483	1187034
2863	821741	1186704
2864	821948	1186303
2865	822156	1185901
2866	822484	1185674
2867	822792	1185417
2868	823007	1185028
2869	823199	1184603
2870	823387	1184175
2871	823656	1183862
2872	823998	1183654
2873	824184	1183223
2874	824378	1182804
2875	824584	1182401
2876	824821	1182044
2877	825354	1182109
2878	825539	1181676
2879	825735	1181260
2880	825966	1180894
2881	826222	1180563
2882	826588	1180389
2883	826783	1179972
2884	826989	1179570
2885	827189	1179161
2886	827410	1178780
2887	827795	1178633
2888	828025	1178267
2889	828210	1177835
2890	828397	1177407
